country_name,country_text_id,year,v2x_polyarchy,v2x_libdem,v2x_suffr,v2x_clpriv,v2x_clpol,v2x_clphy,v2xcl_dmove,v2xcl_slave,v2xcl_disc
United Kingdom,GBR,1815,0.2740,0.2500,0.0250,0.2760,0.6310,0.8220,0.3340,0.0990,0.2290
United Kingdom,GBR,1816,0.2680,0.2470,0.0250,0.2760,0.5910,0.8220,0.3340,0.0990,0.2290
United Kingdom,GBR,1817,0.2680,0.2470,0.0250,0.2760,0.5910,0.8220,0.3340,0.0990,0.2290
United Kingdom,GBR,1818,0.2720,0.2490,0.0250,0.2760,0.5910,0.8220,0.3340,0.0990,0.2290
United Kingdom,GBR,1819,0.2600,0.2440,0.0250,0.2760,0.5260,0.8220,0.3340,0.0990,0.2290
United Kingdom,GBR,1820,0.2700,0.2480,0.0250,0.2760,0.5690,0.8220,0.3340,0.0990,0.4130
United Kingdom,GBR,1821,0.2640,0.2460,0.0250,0.2760,0.5690,0.8220,0.3340,0.0990,0.4130
United Kingdom,GBR,1822,0.2640,0.2460,0.0250,0.2760,0.5690,0.8220,0.3340,0.0990,0.4130
United Kingdom,GBR,1823,0.2640,0.2460,0.0250,0.2760,0.5690,0.8220,0.3340,0.0990,0.4130
United Kingdom,GBR,1824,0.2640,0.2460,0.0250,0.2760,0.5700,0.8220,0.3340,0.0990,0.4130
United Kingdom,GBR,1825,0.2770,0.2520,0.0250,0.2760,0.6910,0.8220,0.3340,0.0990,0.4130
United Kingdom,GBR,1826,0.2900,0.2570,0.0250,0.2760,0.7360,0.8220,0.3340,0.0990,0.4130
United Kingdom,GBR,1827,0.2840,0.2540,0.0250,0.2760,0.7360,0.8220,0.3340,0.0990,0.4130
United Kingdom,GBR,1828,0.2840,0.2540,0.0250,0.2760,0.7360,0.8220,0.3340,0.0990,0.4130
United Kingdom,GBR,1829,0.2810,0.2520,0.0250,0.2760,0.7050,0.8220,0.3340,0.0990,0.4130
United Kingdom,GBR,1830,0.2860,0.2620,0.0250,0.3840,0.7050,0.8220,0.3340,0.0990,0.4130
United Kingdom,GBR,1831,0.2880,0.2630,0.0250,0.3840,0.7050,0.8220,0.3340,0.0990,0.4130
United Kingdom,GBR,1832,0.2960,0.2670,0.0850,0.3840,0.7050,0.8220,0.3340,0.0990,0.4130
United Kingdom,GBR,1833,0.3020,0.2750,0.0850,0.4070,0.7050,0.8220,0.3340,0.1890,0.4130
United Kingdom,GBR,1834,0.3020,0.2780,0.0850,0.4760,0.7050,0.8220,0.3340,0.5180,0.4130
United Kingdom,GBR,1835,0.3060,0.2880,0.0850,0.6390,0.7050,0.8220,0.7980,0.5180,0.4130
United Kingdom,GBR,1836,0.3020,0.2860,0.0850,0.6390,0.7050,0.8220,0.7980,0.5180,0.4130
United Kingdom,GBR,1837,0.3070,0.2880,0.0850,0.6390,0.7050,0.8220,0.7980,0.5180,0.4130
United Kingdom,GBR,1838,0.3010,0.2850,0.0850,0.6590,0.7050,0.8220,0.7980,0.5180,0.4130
United Kingdom,GBR,1839,0.3060,0.2870,0.0850,0.6590,0.7360,0.8220,0.7980,0.5180,0.4130
United Kingdom,GBR,1840,0.3130,0.2910,0.0850,0.6590,0.7930,0.8220,0.7980,0.5180,0.4130
United Kingdom,GBR,1841,0.3200,0.2940,0.0850,0.6590,0.7930,0.8220,0.7980,0.5180,0.4130
United Kingdom,GBR,1842,0.3140,0.2920,0.0850,0.6590,0.7930,0.8220,0.7980,0.5180,0.4130
United Kingdom,GBR,1843,0.3140,0.2920,0.0850,0.6590,0.7930,0.8220,0.7980,0.5180,0.4130
United Kingdom,GBR,1844,0.3140,0.2950,0.0850,0.7030,0.7930,0.8220,0.7980,0.7860,0.4130
United Kingdom,GBR,1845,0.3140,0.2950,0.0850,0.7030,0.7930,0.8220,0.7980,0.7860,0.4130
United Kingdom,GBR,1846,0.3140,0.2950,0.0850,0.7030,0.7930,0.8220,0.7980,0.7860,0.4130
United Kingdom,GBR,1847,0.3200,0.2980,0.0850,0.7030,0.7930,0.8220,0.7980,0.7860,0.4130
United Kingdom,GBR,1848,0.3120,0.2950,0.0850,0.7030,0.7930,0.8220,0.7980,0.7860,0.4130
United Kingdom,GBR,1849,0.3120,0.2950,0.0850,0.7030,0.7930,0.8220,0.7980,0.7860,0.4130
United Kingdom,GBR,1850,0.3150,0.2950,0.0850,0.7030,0.8080,0.8220,0.7980,0.7860,0.5070
United Kingdom,GBR,1851,0.3160,0.2970,0.0850,0.7030,0.8230,0.8220,0.7980,0.7860,0.6420
United Kingdom,GBR,1852,0.3220,0.3000,0.0850,0.7030,0.8230,0.8220,0.7980,0.7860,0.6420
United Kingdom,GBR,1853,0.3160,0.2970,0.0850,0.7030,0.8230,0.8220,0.7980,0.7860,0.6420
United Kingdom,GBR,1854,0.3160,0.2970,0.0850,0.7030,0.8230,0.8220,0.7980,0.7860,0.6420
United Kingdom,GBR,1855,0.3160,0.2970,0.0850,0.7030,0.8230,0.8220,0.7980,0.7860,0.6420
United Kingdom,GBR,1856,0.3160,0.2970,0.0850,0.7030,0.8230,0.8220,0.7980,0.7860,0.6420
United Kingdom,GBR,1857,0.3210,0.2990,0.0850,0.7030,0.8230,0.8220,0.7980,0.7860,0.6420
United Kingdom,GBR,1858,0.3160,0.2970,0.0850,0.7030,0.8230,0.8220,0.7980,0.7860,0.6420
United Kingdom,GBR,1859,0.3220,0.2990,0.0850,0.7030,0.8230,0.8220,0.7980,0.7860,0.6420
United Kingdom,GBR,1860,0.3170,0.2960,0.0850,0.7030,0.8230,0.8220,0.7980,0.7860,0.6420
United Kingdom,GBR,1861,0.3170,0.3020,0.0850,0.7030,0.8230,0.8220,0.7980,0.7860,0.6420
United Kingdom,GBR,1862,0.3170,0.3020,0.0850,0.7030,0.8230,0.8220,0.7980,0.7860,0.6420
United Kingdom,GBR,1863,0.3170,0.3020,0.0850,0.7030,0.8230,0.8220,0.7980,0.7860,0.6420
United Kingdom,GBR,1864,0.3170,0.3020,0.0850,0.7030,0.8230,0.8220,0.7980,0.7860,0.6420
United Kingdom,GBR,1865,0.3280,0.3080,0.1000,0.7030,0.8230,0.8220,0.7980,0.7860,0.6420
United Kingdom,GBR,1866,0.3270,0.3080,0.1000,0.7030,0.8230,0.8220,0.7980,0.7860,0.6420
United Kingdom,GBR,1867,0.3440,0.3170,0.2000,0.7030,0.8230,0.8220,0.7980,0.7860,0.6420
United Kingdom,GBR,1868,0.3510,0.3230,0.2000,0.7470,0.8230,0.8220,0.7980,0.7860,0.6420
United Kingdom,GBR,1869,0.3450,0.3180,0.2000,0.6940,0.8230,0.8220,0.7980,0.7860,0.6420
United Kingdom,GBR,1870,0.3460,0.3220,0.2000,0.6940,0.8340,0.8220,0.7980,0.7860,0.6420
United Kingdom,GBR,1871,0.3460,0.3230,0.2000,0.7240,0.8340,0.8220,0.7980,0.7860,0.6420
United Kingdom,GBR,1872,0.3460,0.3230,0.2000,0.7240,0.8340,0.8220,0.7980,0.7860,0.6420
United Kingdom,GBR,1873,0.3500,0.3250,0.2000,0.7240,0.8590,0.8220,0.7980,0.7860,0.8120
United Kingdom,GBR,1874,0.3660,0.3350,0.2000,0.7240,0.8590,0.8220,0.7980,0.7860,0.8120
United Kingdom,GBR,1875,0.3630,0.3320,0.2000,0.7240,0.8590,0.8220,0.7980,0.7860,0.8120
United Kingdom,GBR,1876,0.3630,0.3320,0.2000,0.7240,0.8590,0.8220,0.7980,0.7860,0.8120
United Kingdom,GBR,1877,0.3630,0.3320,0.2000,0.7240,0.8590,0.8220,0.7980,0.7860,0.8120
United Kingdom,GBR,1878,0.3630,0.3320,0.2000,0.7240,0.8590,0.8220,0.7980,0.7860,0.8120
United Kingdom,GBR,1879,0.3630,0.3320,0.2000,0.7240,0.8590,0.8220,0.7980,0.7860,0.8120
United Kingdom,GBR,1880,0.3770,0.3440,0.2000,0.7910,0.8590,0.8220,0.7980,0.7860,0.8120
United Kingdom,GBR,1881,0.3780,0.3440,0.2000,0.7910,0.8590,0.8220,0.7980,0.7860,0.8120
United Kingdom,GBR,1882,0.3780,0.3440,0.2000,0.7910,0.8590,0.8220,0.7980,0.7860,0.8120
United Kingdom,GBR,1883,0.3780,0.3520,0.2000,0.8160,0.8590,0.8220,0.7980,0.7860,0.8120
United Kingdom,GBR,1884,0.4120,0.3730,0.3500,0.8160,0.8590,0.8220,0.7980,0.7860,0.8120
United Kingdom,GBR,1885,0.4170,0.3750,0.3500,0.8160,0.8590,0.8220,0.7980,0.7860,0.8120
United Kingdom,GBR,1886,0.4380,0.3880,0.3500,0.8160,0.8590,0.8220,0.7980,0.7860,0.8120
United Kingdom,GBR,1887,0.4410,0.3900,0.3500,0.8160,0.8590,0.8220,0.7980,0.7860,0.8120
United Kingdom,GBR,1888,0.4410,0.3900,0.3500,0.8160,0.8590,0.8220,0.7980,0.7860,0.8120
United Kingdom,GBR,1889,0.4410,0.3900,0.3500,0.8160,0.8590,0.8220,0.7980,0.7860,0.8120
United Kingdom,GBR,1890,0.4410,0.3900,0.3500,0.8160,0.8590,0.8220,0.7980,0.7860,0.8120
United Kingdom,GBR,1891,0.4410,0.3900,0.3500,0.8160,0.8590,0.8220,0.7980,0.7860,0.8120
United Kingdom,GBR,1892,0.4500,0.3960,0.3500,0.8160,0.8590,0.8220,0.7980,0.7860,0.8120
United Kingdom,GBR,1893,0.4650,0.4070,0.3500,0.8160,0.8590,0.8220,0.7980,0.7860,0.8120
United Kingdom,GBR,1894,0.4650,0.4070,0.3500,0.8160,0.8590,0.8220,0.7980,0.7860,0.8120
United Kingdom,GBR,1895,0.4600,0.4030,0.3500,0.8160,0.8590,0.8220,0.7980,0.7860,0.8120
United Kingdom,GBR,1896,0.4650,0.4060,0.3500,0.8160,0.8590,0.8220,0.7980,0.7860,0.8120
United Kingdom,GBR,1897,0.4650,0.4060,0.3500,0.8160,0.8590,0.8220,0.7980,0.7860,0.8120
United Kingdom,GBR,1898,0.4670,0.4070,0.3500,0.8160,0.8650,0.8220,0.7980,0.7860,0.8120
United Kingdom,GBR,1899,0.4670,0.4070,0.3500,0.8160,0.8650,0.8220,0.7980,0.7860,0.8120
United Kingdom,GBR,1900,0.4710,0.4140,0.3500,0.8160,0.8770,0.8220,0.7980,0.7860,0.8120
United Kingdom,GBR,1901,0.4790,0.4200,0.3500,0.8160,0.8780,0.8220,0.7980,0.7860,0.7880
United Kingdom,GBR,1902,0.4790,0.4200,0.3500,0.8160,0.8780,0.8220,0.7980,0.7860,0.7880
United Kingdom,GBR,1903,0.4790,0.4200,0.3500,0.8160,0.8780,0.8220,0.7980,0.7860,0.7880
United Kingdom,GBR,1904,0.4790,0.4200,0.3500,0.8160,0.8780,0.8220,0.7980,0.7860,0.7880
United Kingdom,GBR,1905,0.4790,0.4200,0.3500,0.8160,0.8780,0.8220,0.7980,0.7860,0.7880
United Kingdom,GBR,1906,0.4780,0.4190,0.3500,0.8160,0.8800,0.8220,0.7980,0.7860,0.7880
United Kingdom,GBR,1907,0.4780,0.4190,0.3500,0.8160,0.8800,0.8220,0.7980,0.7860,0.7880
United Kingdom,GBR,1908,0.4780,0.4190,0.3500,0.8160,0.8800,0.8220,0.7980,0.7860,0.7880
United Kingdom,GBR,1909,0.4780,0.4190,0.3500,0.8160,0.8800,0.8220,0.7980,0.7860,0.7880
United Kingdom,GBR,1910,0.4800,0.4210,0.3500,0.8280,0.8800,0.8220,0.7980,0.8420,0.7880
United Kingdom,GBR,1911,0.4800,0.4210,0.3500,0.8280,0.8800,0.8220,0.7980,0.8420,0.7880
United Kingdom,GBR,1912,0.4800,0.4200,0.3500,0.8280,0.8800,0.8220,0.7980,0.8420,0.7880
United Kingdom,GBR,1913,0.4800,0.4200,0.3500,0.8280,0.8800,0.8220,0.7980,0.8420,0.7880
United Kingdom,GBR,1914,0.4670,0.4090,0.3500,0.8190,0.8470,0.8220,0.7980,0.8420,0.7480
United Kingdom,GBR,1915,0.4640,0.4060,0.3500,0.8190,0.8470,0.8220,0.7980,0.8420,0.7480
United Kingdom,GBR,1916,0.4640,0.4060,0.3500,0.8190,0.8470,0.7790,0.7980,0.8420,0.7480
United Kingdom,GBR,1917,0.4640,0.4060,0.3500,0.8190,0.8470,0.7790,0.7980,0.8420,0.7480
United Kingdom,GBR,1918,0.4640,0.4060,0.3500,0.8190,0.8470,0.7790,0.7980,0.8420,0.7480
United Kingdom,GBR,1919,0.7040,0.5920,1.0000,0.8360,0.8730,0.7790,0.8510,0.8420,0.8160
United Kingdom,GBR,1920,0.7050,0.5970,1.0000,0.8450,0.8770,0.7790,0.8510,0.8420,0.8320
United Kingdom,GBR,1921,0.7050,0.5970,1.0000,0.8450,0.8770,0.7790,0.8510,0.8420,0.8320
United Kingdom,GBR,1922,0.7060,0.5980,1.0000,0.8450,0.8770,0.7790,0.8510,0.8420,0.8320
United Kingdom,GBR,1923,0.7180,0.6100,1.0000,0.8450,0.8770,0.7790,0.8510,0.8420,0.8320
United Kingdom,GBR,1924,0.7200,0.6160,1.0000,0.8490,0.8770,0.8560,0.8510,0.8420,0.8320
United Kingdom,GBR,1925,0.7200,0.6140,1.0000,0.8490,0.8770,0.8560,0.8510,0.8420,0.8320
United Kingdom,GBR,1926,0.7200,0.6170,1.0000,0.8600,0.8770,0.8560,0.8510,0.8420,0.8320
United Kingdom,GBR,1927,0.7200,0.6150,1.0000,0.8600,0.8730,0.8560,0.8510,0.8420,0.8320
United Kingdom,GBR,1928,0.7200,0.6160,1.0000,0.8600,0.8730,0.8560,0.8510,0.8420,0.8320
United Kingdom,GBR,1929,0.7220,0.6180,1.0000,0.8600,0.8730,0.8560,0.8510,0.8420,0.8320
United Kingdom,GBR,1930,0.7260,0.6220,1.0000,0.8600,0.8750,0.8560,0.8510,0.8420,0.8530
United Kingdom,GBR,1931,0.7240,0.6130,1.0000,0.8600,0.8750,0.8560,0.8510,0.8420,0.8530
United Kingdom,GBR,1932,0.7290,0.6200,1.0000,0.8600,0.8750,0.8560,0.8510,0.8420,0.8530
United Kingdom,GBR,1933,0.7290,0.6200,1.0000,0.8600,0.8750,0.8560,0.8510,0.8420,0.8530
United Kingdom,GBR,1934,0.7290,0.6200,1.0000,0.8600,0.8750,0.8560,0.8510,0.8420,0.8530
United Kingdom,GBR,1935,0.7300,0.6200,1.0000,0.8600,0.8750,0.8560,0.8510,0.8420,0.8530
United Kingdom,GBR,1936,0.7310,0.6190,1.0000,0.8600,0.8800,0.8560,0.8510,0.8420,0.8710
United Kingdom,GBR,1937,0.7310,0.6190,1.0000,0.8600,0.8800,0.8560,0.8510,0.8420,0.8710
United Kingdom,GBR,1938,0.7310,0.6190,1.0000,0.8600,0.8800,0.8560,0.8510,0.8420,0.8710
United Kingdom,GBR,1939,0.7010,0.5910,1.0000,0.8440,0.8570,0.8560,0.8350,0.8420,0.8710
United Kingdom,GBR,1940,0.7060,0.5880,1.0000,0.8440,0.8570,0.8560,0.8350,0.8420,0.8710
United Kingdom,GBR,1941,0.7060,0.5880,1.0000,0.8440,0.8570,0.8560,0.8350,0.8420,0.8710
United Kingdom,GBR,1942,0.7060,0.5880,1.0000,0.8440,0.8570,0.8560,0.8350,0.8420,0.8710
United Kingdom,GBR,1943,0.7060,0.5880,1.0000,0.8440,0.8570,0.8560,0.8350,0.8420,0.8710
United Kingdom,GBR,1944,0.7060,0.5880,1.0000,0.8440,0.8570,0.8560,0.8350,0.8420,0.8710
United Kingdom,GBR,1945,0.7120,0.5980,1.0000,0.8440,0.8570,0.8560,0.8350,0.8420,0.8710
United Kingdom,GBR,1946,0.7870,0.6810,1.0000,0.8900,0.9030,0.8560,0.8920,0.8420,0.9080
United Kingdom,GBR,1947,0.7920,0.6870,1.0000,0.8900,0.9140,0.8560,0.8920,0.8420,0.9080
United Kingdom,GBR,1948,0.7920,0.6870,1.0000,0.8900,0.9140,0.8560,0.8920,0.8420,0.9080
United Kingdom,GBR,1949,0.7920,0.6870,1.0000,0.8900,0.9140,0.8560,0.8920,0.8420,0.9080
United Kingdom,GBR,1950,0.8140,0.7070,1.0000,0.8900,0.9230,0.8560,0.8920,0.8420,0.9080
United Kingdom,GBR,1951,0.8140,0.7070,1.0000,0.8900,0.9230,0.8560,0.8920,0.8420,0.9080
United Kingdom,GBR,1952,0.8120,0.7050,1.0000,0.8900,0.9230,0.8290,0.8920,0.8420,0.9080
United Kingdom,GBR,1953,0.8120,0.7050,1.0000,0.8900,0.9230,0.8290,0.8920,0.8420,0.9080
United Kingdom,GBR,1954,0.8120,0.7050,1.0000,0.8900,0.9230,0.8290,0.8920,0.8420,0.9080
United Kingdom,GBR,1955,0.8110,0.7040,1.0000,0.8900,0.9230,0.8290,0.8920,0.8420,0.9080
United Kingdom,GBR,1956,0.8100,0.7030,1.0000,0.8900,0.9230,0.8290,0.8920,0.8420,0.9080
United Kingdom,GBR,1957,0.8100,0.7030,1.0000,0.8900,0.9230,0.8290,0.8920,0.8420,0.9080
United Kingdom,GBR,1958,0.8100,0.7030,1.0000,0.8900,0.9230,0.8290,0.8920,0.8420,0.9080
United Kingdom,GBR,1959,0.8100,0.7030,1.0000,0.8900,0.9230,0.8290,0.8920,0.8420,0.9080
United Kingdom,GBR,1960,0.8100,0.7000,1.0000,0.8900,0.9230,0.8290,0.8920,0.8420,0.9080
United Kingdom,GBR,1961,0.8100,0.7010,1.0000,0.8910,0.9230,0.8290,0.8920,0.8420,0.9080
United Kingdom,GBR,1962,0.8100,0.7010,1.0000,0.8910,0.9230,0.8290,0.8920,0.8420,0.9080
United Kingdom,GBR,1963,0.8100,0.7010,1.0000,0.8910,0.9230,0.8290,0.8920,0.8420,0.9080
United Kingdom,GBR,1964,0.8130,0.7180,1.0000,0.8910,0.9230,0.8290,0.8920,0.8420,0.9080
United Kingdom,GBR,1965,0.8250,0.7330,1.0000,0.8990,0.9280,0.8290,0.8920,0.8420,0.9080
United Kingdom,GBR,1966,0.8270,0.7340,1.0000,0.8990,0.9280,0.8290,0.8920,0.8420,0.9080
United Kingdom,GBR,1967,0.8330,0.7410,1.0000,0.8990,0.9340,0.8290,0.8920,0.8420,0.9080
United Kingdom,GBR,1968,0.8200,0.7300,1.0000,0.8990,0.9130,0.7770,0.8920,0.8420,0.6660
United Kingdom,GBR,1969,0.8200,0.7300,1.0000,0.8990,0.9130,0.7770,0.8920,0.8420,0.6660
United Kingdom,GBR,1970,0.8260,0.7340,1.0000,0.8950,0.9130,0.7390,0.8920,0.8220,0.6660
United Kingdom,GBR,1971,0.8260,0.7390,1.0000,0.8950,0.9130,0.7390,0.8920,0.8220,0.6660
United Kingdom,GBR,1972,0.8260,0.7390,1.0000,0.8950,0.9130,0.7390,0.8920,0.8220,0.6660
United Kingdom,GBR,1973,0.8260,0.7390,1.0000,0.8950,0.9130,0.7390,0.8920,0.8220,0.6660
United Kingdom,GBR,1974,0.8250,0.7410,1.0000,0.8950,0.9130,0.7390,0.8920,0.8220,0.6660
United Kingdom,GBR,1975,0.8240,0.7400,1.0000,0.8950,0.9130,0.7390,0.8920,0.8220,0.6660
United Kingdom,GBR,1976,0.8240,0.7400,1.0000,0.8950,0.9130,0.7390,0.8920,0.8220,0.6660
United Kingdom,GBR,1977,0.8240,0.7400,1.0000,0.8950,0.9130,0.7390,0.8920,0.8220,0.6660
United Kingdom,GBR,1978,0.8240,0.7400,1.0000,0.8950,0.9130,0.7390,0.8920,0.8220,0.6660
United Kingdom,GBR,1979,0.8180,0.7310,1.0000,0.8950,0.9130,0.7390,0.8920,0.8220,0.6660
United Kingdom,GBR,1980,0.8090,0.7240,1.0000,0.9030,0.8980,0.7390,0.8920,0.8220,0.6660
United Kingdom,GBR,1981,0.8090,0.7330,1.0000,0.9030,0.8980,0.7390,0.8920,0.8220,0.6660
United Kingdom,GBR,1982,0.8090,0.7330,1.0000,0.9030,0.8980,0.7390,0.8920,0.8220,0.6660
United Kingdom,GBR,1983,0.8080,0.7330,1.0000,0.9030,0.8980,0.7390,0.8920,0.8220,0.6660
United Kingdom,GBR,1984,0.8080,0.7320,1.0000,0.9030,0.8980,0.7390,0.8920,0.8220,0.6660
United Kingdom,GBR,1985,0.8080,0.7320,1.0000,0.9030,0.8980,0.7390,0.8920,0.8220,0.6660
United Kingdom,GBR,1986,0.8080,0.7320,1.0000,0.9030,0.8980,0.7390,0.8920,0.8220,0.6660
United Kingdom,GBR,1987,0.8090,0.7330,1.0000,0.9030,0.8980,0.7390,0.8920,0.8220,0.6660
United Kingdom,GBR,1988,0.8110,0.7340,1.0000,0.9030,0.8980,0.7390,0.8920,0.8220,0.6660
United Kingdom,GBR,1989,0.8110,0.7340,1.0000,0.9030,0.8980,0.7390,0.8920,0.8220,0.6660
United Kingdom,GBR,1990,0.8210,0.7480,1.0000,0.8970,0.9030,0.8300,0.8830,0.8220,0.6660
United Kingdom,GBR,1991,0.8210,0.7480,1.0000,0.8970,0.9030,0.8300,0.8830,0.8220,0.6660
United Kingdom,GBR,1992,0.8180,0.7460,1.0000,0.8970,0.9030,0.8300,0.8830,0.8220,0.6660
United Kingdom,GBR,1993,0.8170,0.7490,1.0000,0.8970,0.9030,0.8300,0.8830,0.8220,0.6660
United Kingdom,GBR,1994,0.8170,0.7520,1.0000,0.8970,0.9030,0.8910,0.8830,0.8220,0.6660
United Kingdom,GBR,1995,0.8170,0.7520,1.0000,0.8970,0.9030,0.8910,0.8830,0.8220,0.6660
United Kingdom,GBR,1996,0.8170,0.7520,1.0000,0.8970,0.9030,0.8910,0.8830,0.8220,0.6660
United Kingdom,GBR,1997,0.8130,0.7470,1.0000,0.8970,0.9030,0.8910,0.8830,0.8220,0.6660
United Kingdom,GBR,1998,0.8140,0.7500,1.0000,0.8970,0.9030,0.9540,0.8830,0.8220,0.6660
United Kingdom,GBR,1999,0.8370,0.7740,1.0000,0.8970,0.9380,0.9780,0.8830,0.8220,0.9660
United Kingdom,GBR,2000,0.8500,0.7870,1.0000,0.9090,0.9510,0.9780,0.8830,0.8220,0.9660
United Kingdom,GBR,2001,0.8590,0.7940,1.0000,0.9090,0.9570,0.9610,0.8830,0.8220,0.9660
United Kingdom,GBR,2002,0.8630,0.8010,1.0000,0.9010,0.9540,0.9640,0.8830,0.8220,0.9660
United Kingdom,GBR,2003,0.8630,0.8010,1.0000,0.9010,0.9540,0.9640,0.8830,0.8220,0.9660
United Kingdom,GBR,2004,0.8630,0.8010,1.0000,0.9010,0.9540,0.9640,0.8830,0.8220,0.9660
United Kingdom,GBR,2005,0.8650,0.8040,1.0000,0.9010,0.9540,0.9640,0.8830,0.8220,0.9660
United Kingdom,GBR,2006,0.8670,0.8050,1.0000,0.9010,0.9560,0.9640,0.8830,0.8220,0.9660
United Kingdom,GBR,2007,0.8670,0.8050,1.0000,0.9010,0.9560,0.9640,0.8830,0.8220,0.9660
United Kingdom,GBR,2008,0.8670,0.8050,1.0000,0.9010,0.9560,0.9640,0.8830,0.8220,0.9660
United Kingdom,GBR,2009,0.8670,0.8050,1.0000,0.9010,0.9560,0.9640,0.8830,0.8220,0.9660
United Kingdom,GBR,2010,0.8660,0.8030,1.0000,0.9010,0.9530,0.9640,0.8830,0.8220,0.9660
United Kingdom,GBR,2011,0.8670,0.8030,1.0000,0.9010,0.9530,0.9640,0.8830,0.8220,0.9660
United Kingdom,GBR,2012,0.8670,0.8040,1.0000,0.8930,0.9540,0.9480,0.8830,0.8050,0.9740
United Kingdom,GBR,2013,0.8660,0.7990,1.0000,0.8560,0.9480,0.9260,0.8830,0.6700,0.9030
United Kingdom,GBR,2014,0.8660,0.8000,1.0000,0.8560,0.9450,0.9260,0.8830,0.6700,0.9030
United Kingdom,GBR,2015,0.8580,0.7910,1.0000,0.8560,0.9450,0.9260,0.8830,0.6700,0.9030
United Kingdom,GBR,2016,0.8560,0.7880,1.0000,0.8560,0.9450,0.9260,0.8830,0.6700,0.9030
United Kingdom,GBR,2017,0.8670,0.8040,1.0000,0.8650,0.9560,0.9260,0.8830,0.7900,0.9670
United Kingdom,GBR,2018,0.8740,0.8090,1.0000,0.8810,0.9560,0.9260,0.8830,0.7900,0.9670
United Kingdom,GBR,2019,0.8550,0.7870,1.0000,0.8800,0.9490,0.9170,0.8830,0.8050,0.9670
United Kingdom,GBR,2020,0.8700,0.8000,1.0000,0.8260,0.9510,0.9240,0.8020,0.8050,0.9670
United Kingdom,GBR,2021,0.8590,0.7820,1.0000,0.8230,0.9440,0.8980,0.8020,0.7710,0.9670
United Kingdom,GBR,2022,0.8420,0.7660,1.0000,0.8520,0.9330,0.8980,0.8020,0.7940,0.9670
United Kingdom,GBR,2023,0.8470,0.7680,1.0000,0.8440,0.9420,0.8980,0.8020,0.7940,0.9670
United Kingdom,GBR,2024,0.8330,0.7520,1.0000,0.8410,0.9150,0.8980,0.7540,0.7470,0.8990
New Zealand,NZL,1841,,,0.0000,0.8810,,0.9780,0.9020,0.9160,0.9030
New Zealand,NZL,1842,,,0.0000,0.8810,,0.9780,0.9020,0.9160,0.9030
New Zealand,NZL,1843,,,0.0000,0.8810,,0.9780,0.9020,0.9160,0.9030
New Zealand,NZL,1844,,,0.0000,0.8810,,0.9780,0.9020,0.9160,0.9030
New Zealand,NZL,1845,,,0.0000,0.8810,,0.9780,0.9020,0.9160,0.9030
New Zealand,NZL,1846,,,0.0000,0.8810,,0.9780,0.9020,0.9160,0.9030
New Zealand,NZL,1847,,,0.0000,0.8810,,0.9780,0.9020,0.9160,0.9030
New Zealand,NZL,1848,,,0.0000,0.8810,,0.9780,0.9020,0.9160,0.9030
New Zealand,NZL,1849,,,0.0000,0.8810,,0.9780,0.9020,0.9160,0.9030
New Zealand,NZL,1850,,,0.0000,0.8810,,0.9780,0.9020,0.9160,0.9030
New Zealand,NZL,1851,,,0.0000,0.8810,,0.9780,0.9020,0.9160,0.9030
New Zealand,NZL,1852,,,0.3750,0.8810,,0.9780,0.9020,0.9160,0.9030
New Zealand,NZL,1853,0.2700,0.3050,0.3750,0.8810,0.8750,0.9780,0.9020,0.9160,0.9030
New Zealand,NZL,1854,0.3200,0.3300,0.3750,0.8810,0.8750,0.9780,0.9020,0.9160,0.9030
New Zealand,NZL,1855,0.3200,0.3300,0.3750,0.8810,0.8750,0.9780,0.9020,0.9160,0.9030
New Zealand,NZL,1856,0.3970,0.3790,0.3750,0.8810,0.8750,0.9780,0.9020,0.9160,0.9030
New Zealand,NZL,1857,0.4740,0.4270,0.3750,0.8810,0.8750,0.9780,0.9020,0.9160,0.9030
New Zealand,NZL,1858,0.4740,0.4270,0.3750,0.8810,0.8750,0.9780,0.9020,0.9160,0.9030
New Zealand,NZL,1859,0.4660,0.4220,0.3500,0.8810,0.8750,0.9780,0.9020,0.9160,0.9030
New Zealand,NZL,1860,0.4670,0.4220,0.3500,0.8810,0.8750,0.9780,0.9020,0.9160,0.9030
New Zealand,NZL,1861,0.4990,0.4440,0.3500,0.8810,0.8980,0.9780,0.9020,0.9160,0.9030
New Zealand,NZL,1862,0.5020,0.4470,0.3500,0.8810,0.9060,0.9780,0.9020,0.9160,0.9030
New Zealand,NZL,1863,0.5020,0.4470,0.3500,0.8810,0.9060,0.9780,0.9020,0.9160,0.9030
New Zealand,NZL,1864,0.5020,0.4470,0.3500,0.8810,0.9060,0.9780,0.9020,0.9160,0.9030
New Zealand,NZL,1865,0.5020,0.4470,0.3500,0.8810,0.9060,0.9780,0.9020,0.9160,0.9030
New Zealand,NZL,1866,0.5040,0.4470,0.3500,0.8810,0.9060,0.9780,0.9020,0.9160,0.9030
New Zealand,NZL,1867,0.5040,0.4480,0.3500,0.8810,0.9060,0.9780,0.9020,0.9160,0.9030
New Zealand,NZL,1868,0.5020,0.4460,0.3500,0.8810,0.9060,0.9780,0.9020,0.9160,0.9030
